Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016 Provisional,Download Timestamp
Africa,Total,of which: Residential (ktoe),44. Africa,11. Total,12.1. of which: Residential (ktoe),101208.086,103873.873,106133.518,108541.769,111740.393,114967.387,117386.518,120809.374,123722.724,126735.675,130129.761,133748.762,137799.473,142500.888,146590.617,151143.072,155923.88,159925.911,165307.258,172029.547,176707.368,181013.105,185725.323,189449.218,195631.245,201442.836,207478.219,213803.316,219133.994,221260.761,228175.298,234140.769,240298.192,248768.246,255397.196,261236.81,268038.118,275136.284,280889.136,284671.903,293994.152,299995.347,308511.924,317057.803,323968.552,..,2018-04-07 11:40:33.896072
Africa,Total,of which: Commerce and public services (ktoe),44. Africa,11. Total,12.2. of which: Commerce and public services (ktoe),3048.635,3618.549,3749.256,3933.636,4118.504,4327.187,4305.927,4556.885,4591.935,4750.086,5036.246,5068.853,5217.388,5671.85,5357.089,5237.955,5366.504,5798.451,5991.647,8237.963,8025.84,7762.966,8211.841,8297.327,8589.055,9649.978,10040.259,9555.809,10192.287,10189.491,10696.252,10887.286,11490.061,12672.715,13624.402,15042.779,16110.738,16853.348,16846.635,16377.29,17052.007,19349.932,19831.76,20146.836,20134.788,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Production (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",01. Production (ktoe),3153.18,3262.752,3050.51,3935.275,3783.751,4191.976,4506.602,5473.237,5830.071,5490.637,5841.24,6354.825,6800.086,8232.224,9596.742,10579.33,12065.616,14218.405,16711.747,17657.342,16849.844,18040.258,18518.827,20098.463,21910.518,24246.309,27270.572,29636.514,28722.249,33412.084,36668.931,33499.442,39682.88,42347.053,46174.925,50183.497,52382.795,54227.346,52236.229,52527.792,59607.24,61439.099,59741.861,61672.125,59456.594,62375.134,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Imports (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",02. Imports (ktoe),2180.455,2223.609,2489.582,2517.992,3648.52,3262.209,4208.354,3854.894,4453.618,4758.823,4302.153,4140.868,5041.102,6430.855,7194.072,7616.476,9045.284,8725.14,9257.178,9268.929,9854.487,9623.465,10127.289,10724.575,11116.94,11666.541,11508.258,11579.344,11044.206,11841.976,11680.598,12470.205,13275.385,13542.648,13338.122,12857.742,14259.193,14663.235,11564.114,15106.32,16854.618,15359.173,16822.931,18423.149,19434.961,16841.174,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Exports (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",03. Exports (ktoe),-36.981,-62.904,-60.367,-93.367,-22.879,-68.745,-188.791,-931.901,-961.964,-961.803,-962.802,-1022.382,-1117.022,-1433.64,-3049.48,-3395.659,-5841.338,-7375.822,-9466.888,-10230.206,-12387.141,-11364.785,-14354.493,-15073.299,-15053.659,-18813.253,-21706.363,-24031.266,-24686.597,-29128.376,-31072.766,-29335.254,-34797.938,-38246.029,-40218.853,-45322.592,-46681.622,-47568.067,-45989.446,-47008.032,-53783.422,-55860.614,-52550.297,-54656.286,-52187.087,-54610.398,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Total primary energy supply (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",04. Total primary energy supply (ktoe),5178.34,5317.891,5418.267,6167.308,6733.018,7043.296,7905.11,8273.349,8685.322,9113.75,9020.375,9554.451,10282.802,11703.067,13621.285,14643.247,15488.656,15467.143,15785.984,14510.068,15589.568,15582.185,16080.059,16605.878,16971.801,16770.554,16774.836,17589.189,15897.539,17289.618,17243.18,16842.136,17797.353,18181.413,18503.289,18208.147,19253.451,19878.634,17030.959,20955.822,22462.778,21701.62,23919.063,25862.171,26638.878,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Electricity plants (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",05. Electricity plants (ktoe),-1153.592,-1122.923,-1134.057,-1081.885,-1000.39,-1074.281,-1128.299,-1722.653,-1563.619,-1528.04,-1832.603,-1805.853,-1704.232,-1809.986,-2297.542,-2712.404,-2631.413,-2472.546,-2548.4,-2390.577,-2763.87,-2785.786,-2733.786,-2890.092,-3241.879,-2548.592,-2975.832,-2809.339,-3184.018,-3567.321,-3582.909,-3026.989,-3454.23,-3576.973,-3970.024,-4278.159,-4328.342,-4089.468,-4047.382,-4697.011,-4295.076,-5305.117,-7405.181,-8104.887,-8896.099,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",CHP plants (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",06. CHP plants (ktoe),-82.919,-87.456,-79.942,-80.775,-77.328,-104.757,-99.392,-103.22,-139.176,-189.263,-239.645,-272.76,-272.997,-432.575,-333.456,-357.44,-403.481,-454.349,-372.331,-503.259,-553.389,-593.512,-627.657,-440.963,-452.468,-460.387,-497.751,-556.037,-622.655,-905.685,-971.782,-1024.243,-993.948,-989.593,-1019.076,-1003.832,-1010.596,-1501.229,-1103.221,-1415.571,-1132.121,-1422.823,-1606.878,-1949.395,-1977.919,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Heat plants (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale","Oil refineries, transformation (ktoe)",45. Non-OECD Americas,"01. Coal, peat and oil shale","08. Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Total final consumption (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",09. Total final consumption (ktoe),2253.494,2303.742,2430.535,2872.839,2813.017,2931.759,3327.636,3423.44,3697.353,3947.252,4099.784,4582.676,4925.666,5397.494,5934.814,6056.468,6604.279,6527.055,6852.394,6129.011,6530.996,6279.91,7005.006,7270.878,6975.622,7530.873,7786.864,7536.665,7709.205,9164.477,8419.575,8650.914,8620.212,9201.971,8670.73,8367.332,9272.856,9341.364,8078.557,10504.776,12543.332,11037.719,10760.676,11053.469,11212.912,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Industry (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",10. Industry (ktoe),1981.159,2043.262,2171.875,2614.115,2540.166,2649.954,3076.534,3106.886,3390.774,3613.387,3765.022,4250.366,4582.128,5013.205,5555.21,5663.07,6312.812,6301.358,6612.902,5870.021,6272.247,6078.755,6757.911,6985.342,6755.193,7203.393,7463.987,7255.885,7490.883,8929.632,8189.628,8445.283,8362.851,8947.41,8435.872,8144.068,9052.851,9126.498,7847.61,10302.463,12344.777,10840.926,10559.042,10702.907,10870.66,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Transport (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",11. Transport (ktoe),34.025,25.42,12.854,17.674,17.24,17.234,16.574,23.051,20.24,23.954,23.328,22.18,26.3,23.572,13.858,8.278,7.8,8.79,8.956,6.514,2.82,0.65,1.3,1.3,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0,0,0.65,0.65,0,0.65,0.65,0.65,0.65,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",Other (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",12. Other (ktoe),190.43,185.47,191.086,188.896,190.632,189.331,189.213,189.674,191.774,187.746,202.473,170.15,147.95,141.838,151.141,158.546,157.982,149.362,163.847,142.42,137.084,151.77,190.22,208.141,153.089,159.489,100.167,89.705,80.257,91.649,91.881,82.956,81.675,78.876,73.708,72.408,71.715,64.865,85.664,56.415,75.914,78.014,77.964,201.858,205.757,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",of which: Residential (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",12.1. of which: Residential (ktoe),163.101,161.065,160.562,159.026,164.967,165.683,167.805,169.664,171.764,167.386,167.533,146.77,134.344,128.334,147.587,155.495,154.931,146.203,159.303,138.482,132.368,146.968,185.418,173.439,148.653,155.053,95.731,83.053,70.027,79.405,82.351,74.491,73.583,70.544,66.73,65.43,65.43,63.48,84.279,55.03,74.529,74.529,75.179,75.829,76.479,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Coal, peat and oil shale",of which: Commerce and public services (ktoe),45. Non-OECD Americas,"01. Coal, peat and oil shale",12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,2.428,2.6,2.514,2.6,2.708,2.88,3.052,3.052,3.159,3.159,3.245,3.331,3.417,3.417,3.417,3.052,3.052,3.052,3.159,3.245,3.159,3.245,2.88,2.514,1.354,0.0,0.0,0,0,0,0,0,0,0,0,1.4,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Production (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",01. Production (ktoe),254401.778,240682.649,257703.354,234405.204,196548.884,194930.077,194350.165,194717.447,208425.545,200091.542,198200.689,189133.536,187577.018,197918.065,195553.286,208864.442,206834.97,216201.181,217870.723,237402.055,250898.134,257694.621,269710.465,283296.884,308403.228,341142.33,358155.385,365352.038,355828.033,364292.764,363069.675,357447.968,336874.312,376239.322,390562.763,399430.476,370649.197,379973.011,391229.85,402505.47,411361.858,406789.469,404550.844,412997.293,420445.067,401835.857,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Imports (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",02. Imports (ktoe),108292.375,111824.424,133733.727,126957.739,103048.883,119365.345,119020.011,112800.681,111139.192,113164.156,100561.63,95185.23,87633.65,77426.609,55430.281,55568.3,60555.354,62448.648,59029.243,58750.152,56330.825,62710.178,60915.703,63578.597,62927.15,70882.122,70666.145,72794.144,65508.161,66187.375,68056.481,60594.573,57464.096,63665.814,60803.169,59491.164,64664.41,63532.093,63965.206,44236.116,57673.071,49681.305,49812.207,46867.097,45830.539,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Exports (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",03. Exports (ktoe),-135943.366,-129785.262,-138142.276,-116148.733,-99186.126,-96920.728,-92043.443,-86612.392,-95817.025,-88261.763,-87216.398,-74648.523,-71328.293,-73578.582,-65048.324,-74229.78,-77331.314,-80424.532,-77657.553,-93638.218,-102334.191,-98376.32,-123133.134,-130763.163,-155835.566,-172740.481,-190372.946,-188367.114,-170104.2,-170081.15,-166723.781,-166604.468,-152229.335,-174505.579,-189358.71,-193494.878,-167060.602,-165582.068,-178329.743,-183322.682,-189152.843,-182874.605,-181947.555,-184009.081,-205963.883,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Total primary energy supply (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",04. Total primary energy supply (ktoe),224886.826,222596.554,249299.502,242042.758,204641.576,214400.252,220665.623,221793.65,223160.967,224307.935,212329.753,209517.106,202848.83,201648.639,186276.135,188823.37,190085.95,198584.56,198882.886,199269.31,205185.397,213199.832,211895.891,221934.001,218081.181,233562.699,237734.023,249990.905,253778.815,259348.298,264453.017,253076.779,241311.317,265511.58,262438.846,270846.686,266849.774,277819.711,276099.667,264740.657,278994.238,274688.989,272442.603,275348.571,259027.325,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Electricity plants (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",05. Electricity plants (ktoe),0,0,0,0,-5.045,-5.045,-5.045,-7.078,-54.736,-55.75,-62.843,-81.09,-45.605,-103.199,-92.121,-162.61,-214.486,-133.658,-62.863,-141.867,-168.505,-637.452,-879.688,-988.541,-1027.892,-1026.479,-755.042,-929.926,-1018.354,-1437.154,-1522.531,-2803.421,-3024.003,-3118.216,-2786.555,-2258.743,-2671.328,-2424.186,-2686.621,-2849.928,-2702.402,-2756.02,-2687.462,-2634.521,-2729.27,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",CHP plants (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",06. CHP plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Heat plants (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks","Oil refineries, transformation (ktoe)",45. Non-OECD Americas,"02. Crude,NGL and feedstocks","08. Oil refineries, transformation (ktoe)",-222208.752,-221361.923,-248660.67,-238621.991,-201378.268,-214957.546,-220866.246,-221952.58,-223324.153,-224143.694,-211400.293,-207859.199,-200791.403,-198548.041,-184294.155,-186560.372,-185349.203,-196358.147,-194178.349,-197934.416,-197702.84,-203693.491,-206098.755,-212543.806,-211599.326,-223008.516,-230624.088,-242535.899,-246632.134,-252065.38,-255110.835,-242226.189,-234056.505,-257081.895,-253502.6,-260782.807,-256009.391,-267788.973,-264211.41,-250645.186,-265969.644,-263834.051,-261087.124,-263735.376,-249876.322,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Total final consumption (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",09. Total final consumption (ktoe),706.094,240.292,187.26,471.683,119.719,99.412,280.612,352.512,348.049,268.478,359.888,285.913,1235.313,645.927,849.115,706.991,1063.992,1109.436,1229.587,1079.886,890.294,1012.192,1019.524,1118.528,1182.817,1225.088,1626.79,1486.953,1553.952,1336.843,1067.8,699.606,656.771,412.322,553.118,766.65,501.343,666.016,1546.28,1847.547,1260.465,1114.089,843.699,802.022,865.045,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Industry (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",10. Industry (ktoe),706.094,240.292,187.26,471.683,119.719,99.412,280.612,322.512,310.049,238.478,310.888,256.913,1183.354,539.878,742.066,600.883,962.938,998.941,1128.533,978.832,787.24,907.12,914.461,1012.455,1076.745,1119.016,1520.718,1478.881,1548.907,1336.843,1067.8,699.606,656.771,412.322,553.118,766.65,501.343,666.016,1542.243,1827.367,1260.465,1114.089,843.699,802.022,865.045,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Transport (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",11. Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",Other (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",12. Other (ktoe),0,0,0,0,0,0,0,30,38,30,49,29,51.009,105.099,106.099,106.108,101.054,100.045,101.054,101.054,103.054,105.072,105.063,106.072,106.072,106.072,106.072,8.072,5.045,0,0,0,0,0,0.0,0.0,0,0,4.036,20.18,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",of which: Residential (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",12.1. of which: Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,"Crude,NGL and feedstocks",of which: Commerce and public services (ktoe),45. Non-OECD Americas,"02. Crude,NGL and feedstocks",12.2. of which: Commerce and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,1.009,11.099,11.099,12.108,6.054,5.045,5.045,4.036,4.036,5.045,5.045,5.045,5.045,5.045,5.045,5.045,3.027,0,0,0,0,0,0.0,0.0,0,0,4.036,20.18,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Production (ktoe),45. Non-OECD Americas,03. Oil products,01. Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Imports (ktoe),45. Non-OECD Americas,03. Oil products,02. Imports (ktoe),13293.948,13222.362,17051.727,16888.441,17810.784,18853.463,17023.324,16822.51,18971.878,19803.522,18817.632,20381.796,19448.621,18838.889,20739.786,20973.876,24598.174,26369.191,26154.678,25282.596,28402.433,31048.462,40440.621,41159.877,44367.2,44987.643,50438.439,52830.874,51530.796,50024.156,49444.588,48888.699,47224.593,47141.692,50053.454,53970.046,57049.489,60661.699,58466.834,75480.277,79801.507,83388.904,85471.997,87168.37,83046.574,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Exports (ktoe),45. Non-OECD Americas,03. Oil products,03. Exports (ktoe),-122560.033,-123440.991,-137541.377,-124751.95,-83867.949,-91907.419,-86544.07,-85599.21,-82048.224,-80859.868,-73349.958,-72638.679,-71010.674,-71649.805,-60153.722,-56416.763,-55036.379,-64309.137,-66466.452,-63683.191,-70417.972,-71499.902,-75148.304,-77962.198,-73674.468,-79535.967,-80436.507,-85757.822,-86308.091,-89769.542,-90129.848,-85303.991,-76750.789,-92347.794,-94008.66,-85365.458,-81218.586,-79848.904,-76329.581,-59398.507,-77034.333,-63344.149,-58182.681,-55526.049,-49489.363,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Total primary energy supply (ktoe),45. Non-OECD Americas,03. Oil products,04. Total primary energy supply (ktoe),-123467.903,-116844.56,-132426.506,-117650.27,-78218.012,-81566.224,-81499.549,-76444.72,-73413.97,-70840.807,-64259.07,-63294.708,-58746.262,-61678.25,-48556.683,-43338.909,-40484.728,-47608.809,-48720.836,-48622.694,-53248.856,-51487.171,-52348.22,-49374.794,-41948.673,-47534.824,-44043.661,-47268.168,-49683.816,-56171.844,-59301.638,-52651.144,-47207.443,-61931.383,-53164.235,-48957.476,-44080.617,-41511.71,-38948.743,-6465.761,-21703.271,-2636.268,4425.739,5996.154,12069.401,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Electricity plants (ktoe),45. Non-OECD Americas,03. Oil products,05. Electricity plants (ktoe),-13160.326,-13682.296,-14494.141,-13903.852,-14074.883,-14931.718,-15967.464,-16479.703,-17839.61,-18284.469,-17875.523,-16679.465,-16219.427,-14910.334,-13418.98,-15405.711,-15155.122,-16168.675,-15146.028,-13045.541,-12986.429,-13970.261,-13127.545,-13026.475,-14590.386,-14677.979,-15758.502,-18599.799,-18474.02,-18008.358,-18381.144,-18143.562,-18129.57,-18307.675,-19534.54,-20919.729,-21378.393,-23517.02,-23063.336,-25482.509,-26182.33,-27674.907,-28620.642,-30529.852,-30914.509,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,CHP plants (ktoe),45. Non-OECD Americas,03. Oil products,06. CHP plants (ktoe),-302.335,-328.01,-363.19,-379.875,-419.13,-401.65,-405.465,-457.135,-547.72,-582.495,-524.999,-477.324,-470.09,-361.96,-372.761,-543.073,-473.542,-501.315,-502.088,-556.92,-552.459,-705.918,-697.94,-674.482,-737.974,-845.795,-885.741,-920.769,-1026.177,-1056.333,-1249.175,-918.401,-779.281,-830.608,-779.685,-916.925,-961.74,-1164.006,-999.131,-1038.549,-1087.956,-1250.612,-1311.394,-1237.29,-1271.026,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Heat plants (ktoe),45. Non-OECD Americas,03. Oil products,07. Heat plants (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,"Oil refineries, transformation (ktoe)",45. Non-OECD Americas,03. Oil products,"08. Oil refineries, transformation (ktoe)",219124.739,216342.975,242652.753,231804.701,193753.519,208122.018,212210.658,215362.272,217651.366,215601.857,204435.31,200600.02,193908.596,192783.676,178609.845,179215.321,180561.655,190009.009,190301.282,192006.811,193328.131,196118.534,200740.439,206584.252,206513.791,220743.673,229540.888,240762.245,241791.386,248492.131,251750.631,237546.703,229258.46,254323.733,249679.877,251969.571,252636.793,262815.183,259153.01,241569.116,258994.209,257218.919,253312.938,256729.374,242836.832,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Total final consumption (ktoe),45. Non-OECD Americas,03. Oil products,09. Total final consumption (ktoe),73258.358,77755.895,86966.9,91947.327,95259.2,101594.584,104685.433,110682.424,116270.295,115067.521,111986.178,111416.595,106631.528,106378.213,107377.783,111094.329,116321.378,118097.45,119666.336,121203.743,121876.83,124225.377,129101.152,137895.275,146319.842,154976.344,163673.145,168550.382,167721.395,168603,168038.357,164425.748,160391.393,170299.415,174511.425,177299.67,182769.919,187891.517,186477.97,202187.946,208792.78,222188.381,222377.189,227593.165,216458.277,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Industry (ktoe),45. Non-OECD Americas,03. Oil products,10. Industry (ktoe),19418.07,19419.181,21967.69,22621.429,22713.066,25129.653,26175.405,27510.18,28441.504,28015.523,23694.453,22234.883,19636.79,19435.594,17686.631,17856.076,19938.26,20015.603,20383.936,20620.46,20384.738,19473.019,20097.836,22636.925,23825.753,26042.514,29676.614,30285.709,30343.536,31016.895,31270.414,30160.631,27300.668,29274.684,29786.577,30992.374,30546.723,31310.882,30377.583,34491.11,34155.68,35861.093,36256.856,36165.915,29839.667,..,2018-04-07 11:40:33.896072
Non-OECD Americas,Oil products,Transport (ktoe),45. Non-OECD Americas,03. Oil products,11. Transport (ktoe),36660.013,39755.662,44284.276,47294.85,49657.94,52615.581,53701.321,57090.774,59352.739,58983.336,59669.296,59732.583,58218.477,57598.402,57405.171,61154.547,62119.794,62869.788,63675.534,65263.314,67304.592,68809.433,71814.271,74421.536,80590.57,85776.029,89005.706,92500.424,90372.338,90190.835,90731.022,89439.077,88987.517,94737.124,96949.298,98682.648,103100.728,107035.447,106393.68,115753.299,124035.435,133869.313,133225.736,137731.101,134281.665,..,2018-04-07 11:40:33.896072
